nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0000200	Bill Paxton	1955	2017	actor,producer,writer	tt0264616,tt0112384,tt0117998,tt0090605	https://image.tmdb.org/t/p/{width_variable}/jWN3BrSLvOuCxdn6fQmxd90ZEcp.jpg
nm0000202	Ryan Phillippe	1974	\N	actor,producer,director	tt0120577,tt0139134,tt0375679,tt0280707	https://image.tmdb.org/t/p/{width_variable}/fp0GlHdZBt8NGjoms3k3od0w7Qd.jpg
nm0000204	Natalie Portman	1981	\N	actress,producer,soundtrack	tt0376541,tt0110413,tt0434409,tt0947798	https://image.tmdb.org/t/p/{width_variable}/zE90yInhhU8fLz1HgWpB9KPvGnE.jpg
nm0000205	Parker Posey	1968	\N	actress,producer,soundtrack	tt0106677,tt0134084,tt0359013,tt0348150	https://image.tmdb.org/t/p/{width_variable}/1YXYlqhp8cTO5LP8sBuWVIVmsOE.jpg
nm0000206	Keanu Reeves	1964	\N	actor,producer,soundtrack	tt0234215,tt0133093,tt0102685,tt0111257	https://image.tmdb.org/t/p/{width_variable}/4D0PpNI0kmP58hgrwGC3wCjxhnm.jpg
nm0000209	Tim Robbins	1958	\N	actor,producer,director	tt0111161,tt0327056,tt0091225,tt0105151	https://image.tmdb.org/t/p/{width_variable}/A4fHNLX73EQs78f2G6ObfKZnvp4.jpg
nm0000212	Meg Ryan	1961	\N	actress,producer,director	tt0098635,tt0120632,tt0108160,tt0128853	https://image.tmdb.org/t/p/{width_variable}/veFWqcGqFiKdYMJ6uqYdabK9Jma.jpg
nm0000213	Winona Ryder	1971	\N	actress,producer,soundtrack	tt0100140,tt0110367,tt0172493,tt0099487	https://image.tmdb.org/t/p/{width_variable}/fkMfW3rDBmpPccT6uLmAMxVjEra.jpg
nm0000216	Arnold Schwarzenegger	1947	\N	actor,producer,director	tt0216216,tt0103064,tt0107362,tt0088247	https://image.tmdb.org/t/p/{width_variable}/wDHpJDzurhEBG21lqy5dZH8NHgz.jpg
nm0000217	Martin Scorsese	1942	\N	producer,director,actor	tt5537002,tt0070379,tt0075314,tt0099685	https://image.tmdb.org/t/p/{width_variable}/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg
nm0000218	Kristin Scott Thomas	1960	\N	actress,soundtrack,writer	tt0109831,tt1602613,tt0280707,tt0116209	https://image.tmdb.org/t/p/{width_variable}/Aam4QTBObVyBOzukgXcfN20Npsh.jpg
nm0000219	Steven Seagal	1952	\N	actor,producer,writer	tt0110725,tt0114781,tt0105690,tt0094602	https://image.tmdb.org/t/p/{width_variable}/yzPYwOirGfmAryEZaEbsGf84czU.jpg
nm0000221	Charlie Sheen	1965	\N	actor,producer,soundtrack	tt0369179,tt0108333,tt0107144,tt0094291	https://image.tmdb.org/t/p/{width_variable}/qgqHqsmiZVW3suEVONpofJNhOJk.jpg
nm0000222	Brooke Shields	1965	\N	actress,producer,soundtrack	tt0080453,tt0082329,tt0080116,tt0078111	https://image.tmdb.org/t/p/{width_variable}/k8kPE7NBaqGThymC8i2LCcyMvKb.jpg
nm0000225	Christian Slater	1969	\N	actor,producer,soundtrack	tt0124198,tt0102798,tt0108399,tt0115759	https://image.tmdb.org/t/p/{width_variable}/6ww3uweEEXMlvtNjTlgBHxLErPF.jpg
nm0000226	Will Smith	1968	\N	producer,actor,soundtrack	tt0120891,tt0119654,tt0098800,tt0480249	https://image.tmdb.org/t/p/{width_variable}/abkwJJwZbDCB0MBSiYC2ODpswpY.jpg
nm0000228	Kevin Spacey	1959	\N	actor,producer,soundtrack	tt0114814,tt0119488,tt0114369,tt0169547	https://image.tmdb.org/t/p/{width_variable}/rwIMhGHMq0nh7CJY7EYjGJZBkVt.jpg
nm0000229	Steven Spielberg	1946	\N	producer,writer,director	tt0083866,tt0082971,tt0120815,tt0108052	https://image.tmdb.org/t/p/{width_variable}/tZxcg19YQ3e8fJ0pOs7hjlnmmr6.jpg
nm0000230	Sylvester Stallone	1946	\N	actor,producer,writer	tt0084602,tt3076658,tt0089927,tt0075148	https://image.tmdb.org/t/p/{width_variable}/mJHmLVLctqZd30CSEUKuVFEPrnt.jpg
nm0000231	Oliver Stone	1946	\N	director,producer,writer	tt0102138,tt0096969,tt0091763,tt0110632	https://image.tmdb.org/t/p/{width_variable}/uHdNGBkrI74eYfUP2Uie7nuo0Nn.jpg
nm0000232	Sharon Stone	1958	\N	actress,producer,soundtrack	tt0114214,tt0112641,tt0108162,tt0103772	https://image.tmdb.org/t/p/{width_variable}/3nLlMMWeT2b4JNFVKiJm6bwGAJ.jpg
nm0000233	Quentin Tarantino	1963	\N	writer,actor,producer	tt7131622,tt3460252,tt0105236,tt0110912	https://image.tmdb.org/t/p/{width_variable}/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg
nm0000235	Uma Thurman	1970	\N	actress,producer,soundtrack	tt0378194,tt0266697,tt0110912,tt0118688	https://image.tmdb.org/t/p/{width_variable}/xuxgPXyv6KjUHIM8cZaxx4ry25L.jpg
nm0000236	Jennifer Tilly	1958	\N	actress,soundtrack,writer	tt0115736,tt0144120,tt0387575,tt0109348	https://image.tmdb.org/t/p/{width_variable}/jrWj0LKOLGyn8BjxCPfwxX3BXC4.jpg
nm0000237	John Travolta	1954	\N	actor,soundtrack,producer	tt0110912,tt0113161,tt0076666,tt0077631	https://image.tmdb.org/t/p/{width_variable}/ap8eEYfBKTLixmVVpRlq4NslDD5.jpg
nm0000240	Skeet Ulrich	1970	\N	actor,soundtrack,director	tt0409572,tt0117571,tt0115963,tt0913354	https://image.tmdb.org/t/p/{width_variable}/moyTBJUTl82PaAhm8aHGwlvKr7r.jpg
nm0000241	Jean-Claude Van Damme	1960	\N	actor,writer,producer	tt0097659,tt0101764,tt0107711,tt0119013	https://image.tmdb.org/t/p/{width_variable}/7DP3bm3MS0qa0L8tBLHGebbCu6H.jpg
nm0000243	Denzel Washington	1954	\N	actor,producer,director	tt1037705,tt0168786,tt2671706,tt0139654	https://image.tmdb.org/t/p/{width_variable}/jj2Gcobpopokal0YstuCQW0ldJ4.jpg
nm0000245	Robin Williams	1951	2014	actor,soundtrack,writer	tt0265459,tt0107614,tt0115685,tt0093105	https://image.tmdb.org/t/p/{width_variable}/iYdeP6K0qz44Wg2Nw9LPJGMBkQ5.jpg
nm0000246	Bruce Willis	1955	\N	actor,producer,soundtrack	tt0095016,tt0088571,tt0167404,tt0110912	https://image.tmdb.org/t/p/{width_variable}/caX3KtMU42EP3VLRFFBwqIIrch5.jpg
nm0000247	John Woo	1946	\N	director,producer,writer	tt0092263,tt0425637,tt0119094,tt0104684	https://image.tmdb.org/t/p/{width_variable}/s7sDmQq8cegHnsTmD0u2eZ4ArYZ.jpg
nm0000248	Edward D. Wood Jr.	1924	1978	writer,director,actor	tt0052077,tt0047127,tt0045826,tt0067479	https://image.tmdb.org/t/p/{width_variable}/mT2dlFO5i2gKpRJzB9gwuRAq21t.jpg
nm0000249	James Woods	1947	\N	actor,producer,director	tt0119282,tt0120877,tt0086541,tt0159097	https://image.tmdb.org/t/p/{width_variable}/tLH7mpH4KqkWL5VgjueTbewGsfK.jpg
nm0000250	Renée Zellweger	1969	\N	actress,producer,soundtrack	tt0116695,tt0159365,tt0243155,tt0299658	https://image.tmdb.org/t/p/{width_variable}/l4YzuDddOE2sTuscXukR5z0qmCU.jpg
nm0000251	Timothy Dowling	1973	\N	actor,writer,script_department	tt0181852,tt2120120,tt1596350,tt0430922	https://image.tmdb.org/t/p/{width_variable}/cDOcFFGI1XitrsU4X73nfSVS7jh.jpg
nm0000252	Robert Ellis	1892	1974	actor,director,writer	tt0030738,tt0010781,tt0006213,tt0030778	https://image.tmdb.org/t/p/{width_variable}/ecUP4Ja2FeuFZv9ADwuxs8uUHrs.jpg
nm0000255	Ben Affleck	1972	\N	producer,actor,writer	tt1024648,tt0119217,tt0840361,tt2267998	https://image.tmdb.org/t/p/{width_variable}/aTcqu8cI4wMohU17xTdqmXKTGrw.jpg
nm0000257	Alan Alda	1936	\N	actor,miscellaneous,soundtrack	tt7653254,tt0068098,tt0097123,tt0082405	https://image.tmdb.org/t/p/{width_variable}/dJBtCXUwWnAxhveiPdXQS6e71pw.jpg
nm0000258	Stephanie Zimbalist	1956	\N	actress,writer	tt0083470,tt0080402,tt0076993,tt2224219	https://image.tmdb.org/t/p/{width_variable}/joSbrZE5gRXiZwV7NYxn0LRuloo.jpg
nm0000259	Ginger Lynn	1962	\N	actress,director,writer	tt0395584,tt0134898,tt0087562,tt0210365
nm0000261	Karen Allen	1951	\N	actress,soundtrack,director	tt0082971,tt0367882,tt0088172,tt0077975	https://image.tmdb.org/t/p/{width_variable}/eJszpndpRzrXbSlz7RUlApoTykn.jpg
nm0000263	Kirstie Alley	1951	2022	actress,producer,writer	tt0097778,tt0084726,tt0157503,tt0114852	https://image.tmdb.org/t/p/{width_variable}/d6VEIlzrw497s0t2T7IEqVNSi4Z.jpg
nm0000264	Pedro Almodóvar	1949	\N	writer,director,soundtrack	tt0101026,tt1189073,tt0287467,tt0095675	https://image.tmdb.org/t/p/{width_variable}/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg
nm0000265	Robert Altman	1925	2006	director,producer,writer	tt0073440,tt0105151,tt0108122,tt0280707	https://image.tmdb.org/t/p/{width_variable}/wB1R6patGi35oaxKU5PWEGJlIZg.jpg
nm0000267	Julie Andrews	1935	\N	actress,soundtrack,writer	tt0058331,tt0084865,tt0062362,tt0059742	https://image.tmdb.org/t/p/{width_variable}/kTXM2KfsXh2vSav0s9vaDKfs4lR.jpg
nm0000269	Jean-Jacques Annaud	1943	\N	director,producer,writer	tt2909116,tt0120102,tt0091605,tt0215750	https://image.tmdb.org/t/p/{width_variable}/dSVa9BbqtcJmH8YJmVtna0ciBim.jpg
nm0000270	Gabrielle Anwar	1970	\N	actress,producer,soundtrack	tt0105323,tt0108333,tt0810788,tt0114660	https://image.tmdb.org/t/p/{width_variable}/lncfmQ8klSD81EeaTFdB8yf3w4w.jpg
nm0000271	Anne Archer	1947	\N	actress,producer,soundtrack	tt0093010,tt0105112,tt0160009,tt0108122	https://image.tmdb.org/t/p/{width_variable}/yIHIdnoZ9iEoOdedheF1KUe4gcD.jpg
nm0000272	Fanny Ardant	1949	\N	actress,director,writer	tt0127536,tt0348853,tt0283832,tt0086551	https://image.tmdb.org/t/p/{width_variable}/q8Hj88E3ME5z795haGMqVDwFDjp.jpg
nm0000273	Alan Arkin	1934	2023	actor,soundtrack,director	tt0449059,tt0099487,tt1024648,tt0104348	https://image.tmdb.org/t/p/{width_variable}/mhACkTNrnwR4E115h8EfCZ263zH.jpg
nm0000274	David Arquette	1971	\N	producer,actor,director	tt0271367,tt0120082,tt0151738,tt0134084	https://image.tmdb.org/t/p/{width_variable}/1C5sLNLNVZ3P8sMy7HUQ32IKdqX.jpg
nm0000275	Rosanna Arquette	1959	\N	actress,producer,director	tt0088680,tt0089017,tt0110912,tt0190138	https://image.tmdb.org/t/p/{width_variable}/qfS5G5VHW2gz2sYGDhIYRBoy3vY.jpg
nm0000276	Sean Astin	1971	\N	actor,producer,director	tt0120737,tt0167261,tt0089218,tt0167260	https://image.tmdb.org/t/p/{width_variable}/5oJzy6Ra0tuMEV7mfxjtqye5qUX.jpg
nm0000277	Richard Attenborough	1923	2014	actor,producer,director	tt0057115,tt0083987,tt0107290,tt0119567	https://image.tmdb.org/t/p/{width_variable}/bU0o3g5rbpzRkJ5bGowekGvfiHw.jpg
nm0000278	Pernilla August	1958	\N	actress,director,writer	tt0120915,tt0121765,tt0104350,tt0115164	https://image.tmdb.org/t/p/{width_variable}/zICu2ItUmKh0dUcWtee49KpNDMq.jpg
nm0000279	Hank Azaria	1964	\N	actor,soundtrack,producer	tt1839481,tt0132347,tt0096697,tt0115685	https://image.tmdb.org/t/p/{width_variable}/yFDw4b0jucuFWNnGcBPfpYUtn16.jpg
nm0000281	Scott Baio	1960	\N	actor,director,producer	tt0367279,tt0070992,tt0270846,tt0281680	https://image.tmdb.org/t/p/{width_variable}/hQXqBqstzRxVzplIE8dFkSkLPkc.jpg
nm0000285	Alec Baldwin	1958	\N	actor,producer,soundtrack	tt1230414,tt0407887,tt0318374,tt0104348	https://image.tmdb.org/t/p/{width_variable}/hzKy7x574eeUS3wt1R3yvWBRpeR.jpg
nm0000286	Stephen Baldwin	1966	\N	actor,producer,director	tt0114814,tt0115683,tt0158622,tt0486583	https://image.tmdb.org/t/p/{width_variable}/34GOuRYIkAcKW8newjrnYeC1QPK.jpg
nm0000291	Angela Bassett	1958	\N	actress,producer,director	tt0118884,tt1825683,tt9114286,tt0114558	https://image.tmdb.org/t/p/{width_variable}/tKnuviliyeKNGlo26IU5gIrJAtd.jpg
nm0000294	Amanda Bearse	1958	\N	actress,director,producer	tt9731598,tt0247121,tt0092400,tt0089175	https://image.tmdb.org/t/p/{width_variable}/vsigj6WmFdm6w7O7uA7UOWuxuxG.jpg
nm0000297	Tom Berenger	1949	\N	actor,producer,writer	tt1375666,tt0097815,tt0091763,tt0085244	https://image.tmdb.org/t/p/{width_variable}/8PSsSsFI1EpEvxifq8rPe3412iv.jpg
nm0000299	Michael Biehn	1956	\N	actor,producer,director	tt0090605,tt0096754,tt0117500,tt0088247	https://image.tmdb.org/t/p/{width_variable}/9oFLsADWQm2TvU8XzLIzBbjdMkU.jpg
nm0000301	Thora Birch	1982	\N	actress,producer,director	tt0107120,tt0105112,tt0169547,tt0162346	https://image.tmdb.org/t/p/{width_variable}/m0D1wqgQeVCr7gWY7GVej7lZlwY.jpg
nm0000306	Brian Blessed	1936	\N	actor,soundtrack,director	tt0120855,tt0120915,tt0102798,tt0080745	https://image.tmdb.org/t/p/{width_variable}/3mLIr94V5IOA5ndY6GyqKKcyrX6.jpg
nm0000307	Helena Bonham Carter	1966	\N	actress,soundtrack,director	tt0137523,tt0408236,tt1504320,tt1707386	https://image.tmdb.org/t/p/{width_variable}/hJMbNSPJ2PCahsP3rNEU39C8GWU.jpg
nm0000309	David Bowie	1947	2016	music_artist,soundtrack,actor	tt0091369,tt0196229,tt0482571,tt0074851	https://image.tmdb.org/t/p/{width_variable}/qrqQJivS0zLzxZKfgNZnDtjbqpI.jpg
nm0000312	Amy Brenneman	1964	\N	actress,producer,writer	tt0209069,tt0116287,tt0113277,tt0411061	https://image.tmdb.org/t/p/{width_variable}/buQhbTkoNcAC12oNXo6RCIoVNQw.jpg
nm0000316	Mel Brooks	1926	\N	actor,writer,soundtrack	tt0082517,tt0071230,tt0395251,tt0094012	https://image.tmdb.org/t/p/{width_variable}/c21qNcMJlHnRolfhQhZOVacjtwI.jpg
nm0000318	Tim Burton	1958	\N	producer,miscellaneous,director	tt0099487,tt0121164,tt0408236,tt1142977	https://image.tmdb.org/t/p/{width_variable}/oWZDgLRr4zgRiJEsOAtgntPd5bI.jpg
nm0000320	Luis Buñuel	1900	1983	writer,director,actor	tt0075824,tt0068361,tt0061395,tt0056732	https://image.tmdb.org/t/p/{width_variable}/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg
nm0000321	Gabriel Byrne	1950	\N	actor,producer,writer	tt7784604,tt0146675,tt0114814,tt0100150	https://image.tmdb.org/t/p/{width_variable}/9r9oDGENg92VYYFMkV4C09IUlrb.jpg
nm0000322	Emmanuelle Béart	1963	\N	actress,soundtrack	tt0117060,tt0283832,tt0109731,tt0113947	https://image.tmdb.org/t/p/{width_variable}/imQFccO9AZtzjeyqkHh9YMtGKOC.jpg
nm0000327	Lacey Chabert	1982	\N	actress,producer,soundtrack	tt0120738,tt0277371,tt0454082,tt0377092	https://image.tmdb.org/t/p/{width_variable}/s4gEejBUkJPwdSezGlIpFXeidKD.jpg
nm0000329	Jackie Chan	1954	\N	producer,actor,stunts	tt0089374,tt0127357,tt0120812,tt0266915	https://image.tmdb.org/t/p/{width_variable}/nraZoTzwJQPHspAVsKfgl3RXKKa.jpg
nm0000331	Chevy Chase	1943	\N	actor,writer,soundtrack	tt0085995,tt0080487,tt0092086,tt0104850	https://image.tmdb.org/t/p/{width_variable}/A1X2BvR8vEXvwXdJa5uYAYVCO2k.jpg
nm0000332	Don Cheadle	1964	\N	actor,producer,soundtrack	tt1540133,tt0375679,tt0395169,tt0790770	https://image.tmdb.org/t/p/{width_variable}/b1EVJWdFn7a75qVYJgwO87W2TJU.jpg
nm0000333	Cher	1946	\N	music_artist,soundtrack,actress	tt1126591,tt0100140,tt0089560,tt0093565	https://image.tmdb.org/t/p/{width_variable}/neVzXXdinRWHKbnVO5IU0K8z1SL.jpg
nm0000334	Chow Yun-Fat	1955	\N	actor,writer,soundtrack	tt1098327,tt0190332,tt0120008,tt0473444	https://image.tmdb.org/t/p/{width_variable}/uDPYSiZrW7OZ79qgcgkWefALlXY.jpg
nm0000335	Glenn Close	1947	\N	actress,soundtrack,producer	tt3750872,tt0093010,tt0094947,tt2015381	https://image.tmdb.org/t/p/{width_variable}/4VHZ1GfLwN7MUgApy0LCBzdDF9L.jpg
nm0000336	James Coburn	1928	2002	actor,producer,director	tt0054047,tt0074695,tt0056923,tt0057115	https://image.tmdb.org/t/p/{width_variable}/9GApjInyrVvjnTAr652C1aViPqZ.jpg
nm0000337	Rachael Leigh Cook	1979	\N	actress,producer,writer	tt0160862,tt0331811,tt11100856,tt5659816	https://image.tmdb.org/t/p/{width_variable}/xmKFPYw8OcN7g7B3zU1ZJOVKfqC.jpg
nm0000338	Francis Ford Coppola	1939	\N	producer,director,writer	tt0071360,tt0068646,tt0078788,tt0071562	https://image.tmdb.org/t/p/{width_variable}/3Pblihd6KjXliie9vj4iQJwbNPU.jpg
nm0000339	Roger Corman	1926	\N	producer,director,actor	tt0061189,tt0099612,tt0091419,tt0102926	https://image.tmdb.org/t/p/{width_variable}/kWvtdBp4AVSOwluWwZ1WhsKlAfk.jpg
nm0000341	Michael Crichton	1942	2008	writer,producer,director	tt0107290,tt0070909,tt0117998,tt0108757	https://image.tmdb.org/t/p/{width_variable}/mMWgO0Wq78V5IBH5yJjNgu9mHUZ.jpg
nm0000343	David Cronenberg	1943	\N	actor,director,writer	tt0115964,tt0120907,tt0094964,tt0091064	https://image.tmdb.org/t/p/{width_variable}/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg
nm0000345	Billy Crystal	1948	\N	actor,writer,producer	tt0113097,tt0101587,tt0098635,tt0122933	https://image.tmdb.org/t/p/{width_variable}/6QNyXn8NPQDEctSuDLgg5AHmsiR.jpg
nm0000346	Macaulay Culkin	1980	\N	actor,producer,director	tt0099785,tt0104431,tt0107034,tt0102492	https://image.tmdb.org/t/p/{width_variable}/5lSoFnWb4HmxEREqcFvBGgXu5H.jpg
nm0000349	Joan Cusack	1962	\N	actress,soundtrack,writer	tt1659337,tt0096463,tt0119360,tt0119229	https://image.tmdb.org/t/p/{width_variable}/59UIeHZFYrKyP20lXqijtfTXglO.jpg
nm0000351	Donna D'Errico	1968	\N	actress,director,producer	tt4459134,tt12861508,tt7235466,tt4270458	https://image.tmdb.org/t/p/{width_variable}/3CZam7OEflZDs5vPRkwdipGKmx5.jpg
nm0000352	Vincent D'Onofrio	1959	\N	actor,producer,soundtrack	tt0093058,tt0119654,tt0109707,tt0209958	https://image.tmdb.org/t/p/{width_variable}/qkyiLolEqYMGH25xD4sFIXAjZQB.jpg
nm0000353	Willem Dafoe	1955	\N	actor,soundtrack,producer	tt7984734,tt6938828,tt5649144,tt0145487	https://image.tmdb.org/t/p/{width_variable}/ui8e4sgZAwMPi3hzEO53jyBJF9B.jpg
nm0000354	Matt Damon	1970	\N	producer,actor,soundtrack	tt3659388,tt0119217,tt0134119,tt0407887	https://image.tmdb.org/t/p/{width_variable}/At3JgvaNeEN4Z4ESKlhhes85Xo3.jpg
nm0000355	Anthony Daniels	1946	\N	actor,producer,writer	tt2527336,tt2488496,tt0080684,tt0076759	https://image.tmdb.org/t/p/{width_variable}/c876ZM5ObwYgXksrRWNNrL9KeZg.jpg
nm0000356	Sybil Danning	\N	\N	actress,producer,writer	tt0373883,tt0072281,tt0080421,tt0085672	https://image.tmdb.org/t/p/{width_variable}/3BIF03EVJMxD7dOPhqlG0Z5RyoI.jpg
nm0000359	Olivier De Funès	1949	\N	actor,writer,soundtrack	tt0060475,tt0250077,tt0065848,tt0064425	https://image.tmdb.org/t/p/{width_variable}/ljflwUde9pno4KFB2jpPcKA4xia.jpg
nm0000360	Rebecca De Mornay	1959	\N	actress,soundtrack,producer	tt0089941,tt0086200,tt0104389,tt0396269	https://image.tmdb.org/t/p/{width_variable}/bGSvflCmfywasc3U8QAsJPaAek4.jpg
nm0000361	Brian De Palma	1940	\N	director,writer,producer	tt0094226,tt0120832,tt0080661,tt0086984	https://image.tmdb.org/t/p/{width_variable}/4xleWFdhtVC7faer6Ru2eyEgfTv.jpg
nm0000362	Danny DeVito	1944	\N	actor,producer,director	tt0119488,tt0117008,tt0098621,tt0103776	https://image.tmdb.org/t/p/{width_variable}/gNHF2SNXFFCRqwIQ2Xv6r6aV6UD.jpg
nm0000365	Julie Delpy	1969	\N	actress,writer,producer	tt0381681,tt0111507,tt0841044,tt0112471	https://image.tmdb.org/t/p/{width_variable}/rd40f4QpAUUne3hMaUhHrZtcK2c.jpg
nm0000367	Gérard Depardieu	1948	\N	actor,producer,soundtrack	tt0103594,tt0120744,tt0099334,tt0099699	https://image.tmdb.org/t/p/{width_variable}/hUTDy2ikwYAONzNN455BxevWoxO.jpg
nm0000368	Laura Dern	1967	\N	actress,producer,writer	tt0090756,tt0107290,tt2305051,tt7653254	https://image.tmdb.org/t/p/{width_variable}/gB9PnGEvxKg33OSlcqptQwTBwPE.jpg
nm0000369	Matt Dillon	1964	\N	actor,director,producer	tt0129387,tt0375679,tt4003440,tt0097240	https://image.tmdb.org/t/p/{width_variable}/wVoSUexYH79igPgxIXKWRlV2uBk.jpg
nm0000370	Walt Disney	1901	1966	producer,actor,director	tt0058331,tt0034492,tt0048280,tt0029583	https://image.tmdb.org/t/p/{width_variable}/xtnOuQtUHv2Pu0ryhsqGKpAPCmK.jpg
nm0000373	Michael Dorn	1952	\N	actor,director,soundtrack	tt0111280,tt0102975,tt0117731,tt0120844	https://image.tmdb.org/t/p/{width_variable}/55xWHDtf7xHFdS6IKicqVzEfTo7.jpg
nm0000375	Robert Downey Jr.	1965	\N	actor,producer,soundtrack	tt1300854,tt4154796,tt0371746,tt0988045	https://image.tmdb.org/t/p/{width_variable}/im9SAqJPZKEbVZGmjXuLI4O7RvM.jpg
nm0000376	Fran Drescher	1957	\N	writer,actress,producer	tt0837562,tt0118691,tt0098546,tt0106080	https://image.tmdb.org/t/p/{width_variable}/kQzvZ4ksLunfs3QZQtzRhzLJPBY.jpg
nm0000377	Richard Dreyfuss	1947	\N	actor,producer,soundtrack	tt0075860,tt0113862,tt0076095,tt0073195	https://image.tmdb.org/t/p/{width_variable}/q2BPu6zWwFtnzQfpl4fgbKqURXM.jpg
nm0000379	Kirsten Dunst	1982	\N	actress,producer,soundtrack	tt0145487,tt0110148,tt0110367,tt1527186	https://image.tmdb.org/t/p/{width_variable}/6RAAxI4oPnDMzXpXWgkkzSgnIAJ.jpg
nm0000380	Robert Duvall	1931	\N	actor,producer,soundtrack	tt0068646,tt1872194,tt0086423,tt0118632	https://image.tmdb.org/t/p/{width_variable}/86rJfMFHBB9J4mUHomSPsOLH0Za.jpg
nm0000381	Anthony Edwards	1962	\N	actor,producer,director	tt0443706,tt0088000,tt0092099,tt0108757	https://image.tmdb.org/t/p/{width_variable}/rP88gP87pa3je6Viem3081tESIV.jpg
nm0000382	Atom Egoyan	1960	\N	director,writer,producer	tt2326612,tt0273435,tt1352824,tt0120255	https://image.tmdb.org/t/p/{width_variable}/jHYRo5pud1k9CNFjRiI0FdFG5wl.jpg
nm0000384	Danny Elfman	1953	\N	music_department,soundtrack,composer	tt0119654,tt0367594,tt0107688,tt0121164	https://image.tmdb.org/t/p/{width_variable}/bcpur9bF56nLxzFzZowipA2wZhy.jpg
nm0000385	Sam Elliott	1944	\N	actor,producer,soundtrack	tt0098206,tt0286716,tt1517451,tt5655222	https://image.tmdb.org/t/p/{width_variable}/1K2IvGXFbKsgkExuUsRvy4F0c9e.jpg
nm0000386	Roland Emmerich	1955	\N	writer,producer,director	tt0120685,tt0116629,tt1628841,tt0319262	https://image.tmdb.org/t/p/{width_variable}/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg
nm0000387	Robert Englund	1947	\N	actor,miscellaneous,soundtrack	tt0329101,tt0093629,tt0095742,tt0087800	https://image.tmdb.org/t/p/{width_variable}/cjGEkiavinHa1dnetDvnEhlD2Wm.jpg
nm0000388	R. Lee Ermey	1944	2018	actor,miscellaneous,producer	tt0324216,tt0093058,tt0114369,tt0095647	https://image.tmdb.org/t/p/{width_variable}/aXFJlEGHlQT7bwxkKwq6Sx7PeEp.jpg
nm0000389	Emilio Estevez	1962	\N	actor,director,producer	tt0308055,tt1441912,tt3294746,tt0100994	https://image.tmdb.org/t/p/{width_variable}/6TNIik0wBLo8DTvmJNDkKDqKWme.jpg
nm0000390	Joe Eszterhas	1944	\N	writer,producer,miscellaneous	tt0108162,tt0118577,tt0103772,tt0114436	https://image.tmdb.org/t/p/{width_variable}/sH8F7aA92o3TJw7F9UOrk6dW65d.jpg
nm0000391	Rupert Everett	1959	\N	actor,soundtrack,producer	tt0119738,tt2404639,tt0109592,tt0122541	https://image.tmdb.org/t/p/{width_variable}/g0kqfIxf9eIV7rOMQcbebsgMS9Z.jpg
nm0000393	Peter Falk	1927	2011	actor,producer,soundtrack	tt0074937,tt1466074,tt0281322,tt0093779	https://image.tmdb.org/t/p/{width_variable}/5HhzU8ErKK5tUSRMUAE8P4n26C0.jpg
nm0000397	Corey Feldman	\N	\N	actor,producer,soundtrack	tt0089218,tt0093437,tt0096734,tt0092005	https://image.tmdb.org/t/p/{width_variable}/9n5xDsrBFY0AFESmXOJEzEj4ezx.jpg
nm0000398	Sally Field	1946	\N	actress,producer,soundtrack	tt0076729,tt0109830,tt0443272,tt0098384	https://image.tmdb.org/t/p/{width_variable}/5fBK36MdmdwQQMuP0W70rXADXih.jpg
nm0000399	David Fincher	1962	\N	producer,director,writer	tt0114369,tt2267998,tt1285016,tt0443706	https://image.tmdb.org/t/p/{width_variable}/yV36WTsLBAGyYVUQshNdI8hyk9l.jpg
nm0000401	Laurence Fishburne	1961	\N	actor,producer,director	tt1598778,tt0327056,tt0234215,tt0133093	https://image.tmdb.org/t/p/{width_variable}/iwx7h0AfWMm9K4sMmhru3ShSra.jpg
nm0000402	Carrie Fisher	1956	2016	actress,miscellaneous,soundtrack	tt0080684,tt2527336,tt0076759,tt0086190	https://image.tmdb.org/t/p/{width_variable}/d60ZwPUoizvw1gdU6dXvKUOeoDK.jpg
nm0000404	Jane Fonda	1937	\N	actress,producer,soundtrack	tt0062711,tt3312830,tt0077362,tt0067309	https://image.tmdb.org/t/p/{width_variable}/ajmnCoxpWwFzY74PSQQCObukmZO.jpg
nm0000406	John Ford	1894	1973	director,producer,actor	tt0045061,tt0032551,tt0031971,tt0033729	https://image.tmdb.org/t/p/{width_variable}/ffgVJWV8pDomSdTkjOqdrwMX9G6.jpg
nm0000407	Vivica A. Fox	1964	\N	actress,producer,director	tt0116629,tt0266697,tt1628841,tt0118688	https://image.tmdb.org/t/p/{width_variable}/oIzevp0dqjIxqRQ2VoSzjiDCBt.jpg
nm0000408	Jonathan Frakes	1952	\N	actor,director,producer	tt0253754,tt0111280,tt0117731,tt0120844	https://image.tmdb.org/t/p/{width_variable}/gPirDX8cel6bqMdDM5VnkMH2ZmC.jpg
